OrderID,ProductID,UnitPrice,Quantity,Discount
1,11,73010,5,1.5
2,12,79010,10,1
3,13,45010,5,2
4,14,59010,5,1
5,15,89010,10,0.5
6,16,43010,25,1.5
7,17,60010,15,1.5
8,18,20010,20,0.5
9,19,49010,25,1
10,20,79010,15,1.5
11,21,76010,5,1.5
12,22,21010,5,2.5
13,23,24010,20,2
14,24,59010,20,1
15,25,51010,20,1.5
16,26,11010,5,2
17,27,76010,5,2.5
18,28,54010,20,0.5
19,29,25010,20,2
20,30,45010,25,1
21,31,63010,25,0.5
22,32,58010,5,0.5
23,33,32010,5,1
24,34,21010,15,0.5
25,35,76010,5,1.5
26,36,76010,10,1.5
27,37,43010,20,0.5
28,38,40010,10,2.5
29,39,69010,5,1
30,40,33010,5,1.5
31,41,39010,25,2.5
32,42,50010,10,1.5
33,43,80010,15,1
34,44,60010,15,1
35,45,27010,25,2.5
36,46,22010,25,1.5
37,47,52010,25,1
38,48,73010,20,2.5
39,49,90010,5,2
40,50,52010,20,1.5
41,51,95010,15,1
42,52,66010,25,2
43,53,94010,20,1.5
44,54,66010,10,2
45,55,87010,5,2
46,56,41010,15,0.5
47,57,59010,10,1
48,58,84010,10,1.5
49,59,48010,15,0.5
50,60,91010,20,0.5
51,61,71010,20,1
52,62,82010,5,2.5
53,63,48010,20,0.5
54,64,97010,10,0.5
55,65,78010,10,2
56,66,44010,15,1.5
57,67,67010,15,2
58,68,54010,20,2.5
59,69,99010,20,1.5
60,70,46010,5,0.5
61,71,79010,5,1.5
62,72,71010,20,1.5
63,73,70010,20,1
64,74,69010,10,2
65,75,95010,20,2.5
66,76,39010,20,1.5
67,77,84010,20,2.5
68,78,53010,25,0.5
69,79,93010,5,1.5
70,80,38010,15,0.5
71,81,86010,10,2.5
72,82,89010,20,2
73,83,97010,5,0.5
74,84,24010,5,2
75,85,88010,25,1.5
76,86,11010,10,2.5
77,87,73010,5,2
78,88,93010,5,1
79,89,68010,5,2
80,90,97010,15,1.5
81,91,64010,15,0.5
82,92,60010,5,1.5
83,93,22010,5,0.5
84,94,91010,20,2.5
85,95,38010,15,0.5
86,96,44010,20,0.5
87,97,71010,10,2
88,98,62010,25,1
89,99,62010,25,0.5
90,100,83010,10,1
91,101,29010,20,2
92,102,76010,5,1
93,103,64010,5,2.5
94,104,27010,20,0.5
95,105,60010,10,1
96,106,96010,20,2
97,107,62010,20,2.5
98,108,33010,15,0.5
99,109,40010,5,2
100,110,80010,20,0.5
101,11,73010,5,2
102,12,79010,15,2
103,13,45010,25,0.5
104,14,59010,25,1
105,15,89010,15,2.5
106,16,43010,10,1.5
107,17,60010,5,1.5
108,18,20010,25,1
109,19,49010,25,1.5
110,20,79010,5,2.5
111,21,76010,15,2.5
112,22,21010,5,2.5
113,23,24010,15,1
114,24,59010,25,1.5
115,25,51010,5,0.5
116,26,11010,20,1.5
117,27,76010,15,1.5
118,28,54010,10,1
119,29,25010,10,1
120,30,45010,5,1.5
121,31,63010,20,1.5
122,32,58010,10,1
123,33,32010,5,2.5
124,34,21010,25,1
125,35,76010,25,1
126,36,76010,15,2
127,37,43010,10,1
128,38,40010,10,2.5
129,39,69010,10,2
130,40,33010,25,2
131,41,39010,25,2
132,42,50010,15,2
133,43,80010,20,0.5
134,44,60010,25,2.5
135,45,27010,10,1.5
136,46,22010,5,1
137,47,52010,15,1
138,48,73010,25,0.5
139,49,90010,20,0.5
140,50,52010,10,2
141,51,95010,10,0.5
142,52,66010,25,1
143,53,94010,25,0.5
144,54,66010,5,0.5
145,55,87010,20,0.5
146,56,41010,25,2.5
147,57,59010,20,1
148,58,84010,15,1
149,59,48010,5,1.5
150,60,91010,20,2
151,61,71010,15,2
152,62,82010,15,0.5
153,63,48010,25,2.5
154,64,97010,10,1
155,65,78010,20,1
156,66,44010,15,0.5
157,67,67010,5,1.5
158,68,54010,5,0.5
159,69,99010,5,2
160,70,46010,15,2
161,71,79010,15,1.5
162,72,71010,15,1
163,73,70010,25,2.5
164,74,69010,20,0.5
165,75,95010,5,0.5
166,76,39010,10,1.5
167,77,84010,20,0.5
168,78,53010,20,2
169,79,93010,5,0.5
170,80,38010,25,1
171,81,86010,20,2.5
172,82,89010,15,2
173,83,97010,5,2.5
174,84,24010,25,2.5
175,85,88010,5,0.5
176,86,11010,15,0.5
177,87,73010,25,1.5
178,88,93010,5,1.5
179,89,68010,10,2.5
180,90,97010,10,2.5
181,91,64010,25,2
182,92,60010,15,1.5
183,93,22010,15,1.5
184,94,91010,10,0.5
185,95,38010,15,1
186,96,44010,25,0.5
187,97,71010,10,0.5
188,98,62010,10,0.5
189,99,62010,25,2
190,100,83010,25,1.5
191,101,29010,15,1.5
192,102,76010,5,0.5
193,103,64010,5,1.5
194,104,27010,20,0.5
195,105,60010,20,1.5
196,106,96010,20,2
197,107,62010,5,0.5
198,108,33010,20,2
199,109,40010,15,2
200,110,80010,5,1.5
201,11,73010,10,1.5
202,12,79010,10,2
203,13,45010,5,1
204,14,59010,10,1
205,15,89010,20,1
206,16,43010,20,1.5
207,17,60010,10,2.5
208,18,20010,20,1
209,19,49010,15,0.5
210,20,79010,25,2
211,21,76010,5,1
212,22,21010,5,2
213,23,24010,15,1
214,24,59010,10,2.5
215,25,51010,5,0.5
216,26,11010,15,2
217,27,76010,20,2.5
218,28,54010,5,1
219,29,25010,10,0.5
220,30,45010,15,2
221,31,63010,10,2.5
222,32,58010,10,2.5
223,33,32010,25,0.5
224,34,21010,5,1.5
225,35,76010,20,1.5
226,36,76010,5,1
227,37,43010,10,1.5
228,38,40010,10,1
229,39,69010,10,2
230,40,33010,5,2.5
231,41,39010,25,2
232,42,50010,20,2
233,43,80010,10,2.5
234,44,60010,15,1.5
235,45,27010,5,1.5
236,46,22010,5,0.5
237,47,52010,15,2
238,48,73010,5,2
