OrderID,ProductID,UnitPrice,Quantity,Discount
1,11,72985,5,2.5
2,12,78985,10,1
3,13,44985,5,0.5
4,14,58985,10,1.5
5,15,88985,25,1.5
6,16,42985,20,2
7,17,59985,20,2.5
8,18,19985,15,0.5
9,19,48985,20,1.5
10,20,78985,5,2.5
11,21,75985,10,1.5
12,22,20985,20,2.5
13,23,23985,25,0.5
14,24,58985,25,1.5
15,25,50985,25,2.5
16,26,10985,10,1.5
17,27,75985,20,1
18,28,53985,10,2.5
19,29,24985,10,1
20,30,44985,25,2.5
21,31,62985,10,2
22,32,57985,10,1
23,33,31985,25,0.5
24,34,20985,20,1.5
25,35,75985,10,0.5
26,36,75985,10,2.5
27,37,42985,10,2
28,38,39985,5,0.5
29,39,68985,5,2
30,40,32985,15,2
31,41,38985,5,0.5
32,42,49985,20,2
33,43,79985,5,1
34,44,59985,5,2.5
35,45,26985,25,2.5
36,46,21985,10,2.5
37,47,51985,5,0.5
38,48,72985,20,0.5
39,49,89985,10,2
40,50,51985,5,2.5
41,51,94985,20,2.5
42,52,65985,20,1
43,53,93985,10,0.5
44,54,65985,25,0.5
45,55,86985,10,2
46,56,40985,5,1
47,57,58985,25,1.5
48,58,83985,20,2.5
49,59,47985,15,1
50,60,90985,15,1.5
51,61,70985,10,2.5
52,62,81985,15,0.5
53,63,47985,20,0.5
54,64,96985,20,2
55,65,77985,20,1
56,66,43985,20,0.5
57,67,66985,25,2.5
58,68,53985,20,2.5
59,69,98985,25,1.5
60,70,45985,5,1.5
61,71,78985,15,1
62,72,70985,15,2
63,73,69985,20,1.5
64,74,68985,25,1.5
65,75,94985,15,1
66,76,38985,25,2.5
67,77,83985,10,2
68,78,52985,10,2
69,79,92985,10,0.5
70,80,37985,15,1
71,81,85985,25,1.5
72,82,88985,10,1.5
73,83,96985,10,0.5
74,84,23985,10,1.5
75,85,87985,10,1
76,86,10985,25,1.5
77,87,72985,10,2
78,88,92985,25,2.5
79,89,67985,20,2
80,90,96985,10,0.5
81,91,63985,10,0.5
82,92,59985,5,1.5
83,93,21985,15,2.5
84,94,90985,25,0.5
85,95,37985,25,1
86,96,43985,25,2.5
87,97,70985,20,1.5
88,98,61985,10,2
89,99,61985,10,1
90,75,82985,10,2.5
91,76,28985,25,2
92,77,75985,10,2.5
93,78,63985,20,0.5
94,79,26985,20,2
95,80,59985,20,0.5
96,81,95985,10,2.5
97,82,61985,10,1
98,83,32985,25,2
99,84,39985,5,2.5
100,85,79985,10,0.5
101,11,72985,10,0.5
102,12,78985,20,0.5
103,13,44985,20,2.5
104,14,58985,5,1.5
105,15,88985,10,1.5
106,16,42985,20,1.5
107,17,59985,25,1.5
108,18,19985,20,2.5
109,19,48985,20,1.5
110,20,78985,10,1.5
111,21,75985,5,2.5
112,22,20985,5,1
113,23,23985,15,2
114,24,58985,15,1
115,25,50985,15,1.5
116,26,10985,25,2.5
117,27,75985,25,1
118,28,53985,5,0.5
119,29,24985,10,0.5
120,30,44985,20,1.5
121,31,62985,20,1.5
122,32,57985,5,0.5
123,33,31985,5,1
124,34,20985,25,1
125,35,75985,10,2.5
126,36,75985,20,2
127,37,42985,20,2.5
128,38,39985,15,0.5
129,39,68985,10,0.5
130,40,32985,10,1.5
131,41,38985,10,1
132,42,49985,5,1.5
133,43,79985,5,2
134,44,59985,25,2.5
135,45,26985,10,1.5
136,46,21985,5,2.5
137,47,51985,15,2
138,48,72985,20,1.5
139,49,89985,25,1
140,50,51985,15,0.5
141,51,94985,5,1.5
142,52,65985,5,2.5
143,53,93985,10,0.5
144,54,65985,25,2
145,55,86985,25,2.5
146,56,40985,10,2
147,57,58985,25,1.5
148,58,83985,15,1
149,59,47985,10,0.5
150,60,90985,25,0.5
151,61,70985,25,1
152,62,81985,20,2.5
153,63,47985,20,2
154,64,96985,5,1.5
155,65,77985,20,0.5
156,66,43985,15,1
157,67,66985,10,0.5
158,68,53985,10,2
159,69,98985,15,1.5
160,70,45985,10,0.5
161,71,78985,10,2.5
162,72,70985,5,1
163,73,69985,15,2.5
164,74,68985,5,2.5
165,75,94985,10,0.5
166,76,38985,5,1
167,77,83985,10,1
168,78,52985,5,1.5
169,79,92985,20,1.5
170,80,37985,25,1
171,81,85985,10,0.5
172,82,88985,15,2
173,83,96985,10,2
174,84,23985,20,1.5
175,85,87985,25,1
176,86,10985,5,1.5
177,87,72985,15,1.5
178,88,92985,10,0.5
179,89,67985,5,2
180,90,96985,20,2
181,91,63985,10,2.5
182,92,59985,15,1
183,93,21985,25,2
184,94,90985,5,1.5
185,95,37985,25,1.5
186,96,43985,20,2.5
187,97,70985,15,1.5
188,98,61985,25,2.5
189,99,61985,5,2
190,75,82985,15,1
