OrderID,ProductID,UnitPrice,Quantity,Discount
1,31,73030,15,2
2,32,79030,10,1
3,33,45030,20,2.5
4,34,59030,10,2
5,35,89030,25,1
6,36,43030,15,2.5
7,37,60030,15,2.5
8,38,20030,15,1
9,39,49030,15,2.5
10,40,79030,20,1.5
11,41,76030,25,2.5
12,42,21030,20,1.5
13,43,24030,5,2
14,44,59030,20,1
15,45,51030,15,0.5
16,46,11030,25,2
17,47,76030,10,2
18,48,54030,20,1.5
19,49,25030,10,1.5
20,50,45030,5,1.5
21,51,63030,25,2
22,52,58030,10,2
23,53,32030,15,1
24,54,21030,10,0.5
25,55,76030,25,0.5
26,56,76030,15,2
27,57,43030,25,1
28,58,40030,10,2.5
29,59,69030,15,1.5
30,60,33030,10,0.5
31,61,39030,5,2.5
32,62,50030,10,2.5
33,63,80030,25,1
34,64,60030,25,2
35,65,27030,5,2.5
36,66,22030,10,2
37,67,52030,10,2.5
38,68,73030,10,2.5
39,69,90030,10,0.5
40,70,52030,20,2
41,71,95030,10,1
42,72,66030,20,2
43,73,94030,15,2
44,74,66030,15,1.5
45,75,87030,5,1
46,76,41030,10,0.5
47,77,59030,5,2.5
48,78,84030,15,0.5
49,79,48030,20,2
50,80,91030,5,1.5
51,81,71030,15,1.5
52,82,82030,25,1.5
53,83,48030,5,1.5
54,84,97030,25,1
55,85,78030,15,1
56,86,44030,20,2
57,87,67030,15,0.5
58,88,54030,15,1
59,89,99030,20,1
60,90,46030,10,2
61,91,79030,5,1
62,92,71030,5,2
63,93,70030,15,2.5
64,94,69030,20,0.5
65,95,95030,5,1.5
66,96,39030,25,1.5
67,97,84030,10,2.5
68,98,53030,10,1
69,99,93030,15,1
70,100,38030,25,1
71,101,86030,5,0.5
72,102,89030,25,2.5
73,103,97030,10,1.5
74,104,24030,20,2.5
75,105,88030,10,2
76,106,11030,10,2
77,107,73030,15,2.5
78,108,93030,15,0.5
79,109,68030,5,0.5
80,110,97030,25,1
81,111,64030,10,0.5
82,112,60030,15,1.5
83,113,22030,10,1.5
84,114,91030,25,0.5
85,115,38030,5,0.5
86,116,44030,20,0.5
87,117,71030,15,2
88,118,62030,15,1
89,119,62030,10,2
90,120,83030,15,2
91,121,29030,5,1.5
92,122,76030,15,2.5
93,123,64030,10,1
94,124,27030,5,1
95,125,60030,5,2.5
96,126,96030,20,1
97,127,62030,5,2
98,128,33030,20,1
99,129,40030,15,1.5
100,130,80030,5,0.5
101,31,73030,10,0.5
102,32,79030,15,0.5
103,33,45030,10,0.5
104,34,59030,15,1
105,35,89030,15,0.5
106,36,43030,10,2
107,37,60030,25,2.5
108,38,20030,20,2.5
109,39,49030,5,2
110,40,79030,20,1
111,41,76030,5,2
112,42,21030,15,1
113,43,24030,20,2
114,44,59030,5,2.5
115,45,51030,15,0.5
116,46,11030,25,2
117,47,76030,25,0.5
118,48,54030,20,1
119,49,25030,5,2.5
120,50,45030,25,1.5
121,51,63030,5,2.5
122,52,58030,10,0.5
123,53,32030,10,2.5
124,54,21030,25,1
125,55,76030,5,1
126,56,76030,15,2
127,57,43030,10,2.5
128,58,40030,10,1
129,59,69030,10,1
130,60,33030,15,1
131,61,39030,15,1.5
132,62,50030,15,2.5
133,63,80030,20,2
134,64,60030,20,1
135,65,27030,20,2
136,66,22030,25,2.5
137,67,52030,25,2
138,68,73030,10,0.5
139,69,90030,5,1
140,70,52030,20,1.5
141,71,95030,15,1.5
142,72,66030,5,2.5
143,73,94030,5,2
144,74,66030,15,1
145,75,87030,5,1
146,76,41030,5,0.5
147,77,59030,5,0.5
148,78,84030,15,2
149,79,48030,25,2.5
150,80,91030,10,1.5
151,81,71030,15,1.5
152,82,82030,5,0.5
153,83,48030,15,2.5
154,84,97030,5,2.5
155,85,78030,10,1
156,86,44030,5,2.5
157,87,67030,5,0.5
158,88,54030,5,1
159,89,99030,5,1.5
160,90,46030,25,0.5
161,91,79030,20,2.5
162,92,71030,10,1.5
163,93,70030,25,0.5
164,94,69030,15,1
165,95,95030,15,0.5
166,96,39030,15,2.5
167,97,84030,5,0.5
168,98,53030,5,2
169,99,93030,5,1
170,100,38030,10,2
171,101,86030,20,2
172,102,89030,20,1
173,103,97030,20,2
174,104,24030,15,1.5
175,105,88030,5,1
176,106,11030,20,2.5
177,107,73030,25,0.5
178,108,93030,5,2.5
179,109,68030,10,1.5
180,110,97030,15,0.5
181,111,64030,20,1.5
182,112,60030,25,1
183,113,22030,25,2
184,114,91030,25,1
185,115,38030,20,2.5
186,116,44030,10,1.5
187,117,71030,25,0.5
188,118,62030,15,1.5
189,119,62030,15,0.5
190,120,83030,20,2
191,121,29030,20,2
192,122,76030,5,0.5
193,123,64030,10,2.5
194,124,27030,25,0.5
195,125,60030,5,2
196,126,96030,10,2
197,127,62030,25,1
198,128,33030,25,2
199,129,40030,20,2
200,130,80030,10,2.5
201,31,73030,25,2
202,32,79030,5,1.5
203,33,45030,15,2
204,34,59030,10,2
205,35,89030,25,2
206,36,43030,15,1
207,37,60030,5,2
208,38,20030,25,1.5
209,39,49030,15,2
210,40,79030,5,2.5
211,41,76030,20,1.5
212,42,21030,5,0.5
213,43,24030,10,1.5
214,44,59030,25,0.5
215,45,51030,25,1.5
216,46,11030,15,2
217,47,76030,20,2
218,48,54030,15,2.5
219,49,25030,10,1
220,50,45030,25,1
221,51,63030,15,1.5
222,52,58030,5,1
223,53,32030,20,2
224,54,21030,15,1
225,55,76030,20,1
226,56,76030,20,1.5
227,57,43030,25,2
228,58,40030,15,1
229,59,69030,20,2.5
230,60,33030,20,1.5
231,61,39030,25,1
232,62,50030,10,1.5
233,63,80030,25,1.5
234,64,60030,25,1.5
235,65,27030,15,1.5
236,66,22030,25,1
237,67,52030,20,0.5
238,68,73030,10,2.5
239,69,90030,20,0.5
240,70,52030,5,0.5
241,71,95030,20,2
242,72,66030,15,1.5
243,73,94030,5,1
244,74,66030,15,1.5
245,75,87030,20,2
246,76,41030,25,2.5
247,77,59030,15,2
248,78,84030,5,1.5
249,79,48030,25,1.5
250,80,91030,10,2
251,81,71030,10,2.5
252,82,82030,20,2
253,83,48030,5,1
254,84,97030,15,2.5
255,85,78030,10,1.5
256,86,44030,5,1.5
257,87,67030,15,0.5
258,88,54030,5,2
259,89,99030,5,0.5
260,90,46030,5,2
261,91,79030,10,2
262,92,71030,20,1
263,93,70030,10,1
264,94,69030,20,0.5
265,95,95030,15,2.5
266,96,39030,25,1.5
267,97,84030,20,1
268,98,53030,5,0.5
269,99,93030,5,2
270,100,38030,25,1
271,101,86030,25,2
272,102,89030,25,0.5
273,103,97030,15,0.5
274,104,24030,5,2
275,105,88030,20,0.5
276,106,11030,25,2.5
277,107,73030,5,2.5
278,108,93030,20,1.5
279,109,68030,10,2.5
280,110,97030,25,0.5
281,111,64030,20,2
282,112,60030,20,0.5
283,113,22030,20,2.5
284,114,91030,10,2
285,115,38030,25,0.5
286,116,44030,20,1.5
287,117,71030,20,1
288,118,62030,10,1
289,119,62030,10,1.5
290,120,83030,25,2.5
291,121,29030,10,1
292,122,76030,10,1
293,123,64030,10,0.5
294,124,27030,20,2.5
295,125,60030,20,2.5
296,126,96030,5,1.5
297,127,62030,5,1
298,128,33030,25,2.5
299,129,40030,10,2.5
300,130,80030,20,1.5
301,31,73030,15,1
302,32,79030,10,2
303,33,45030,10,1
304,34,59030,15,2.5
305,35,89030,10,0.5
306,36,43030,25,1
307,37,60030,25,1.5
308,38,20030,5,1.5
309,39,49030,15,2
310,40,79030,20,2.5
311,41,76030,25,2
312,42,21030,25,1
313,43,24030,5,1.5
314,44,59030,20,2.5
315,45,51030,25,2
316,46,11030,10,0.5
317,47,76030,5,0.5
318,48,54030,15,0.5
319,49,25030,15,1
320,50,45030,10,0.5
321,51,63030,20,0.5
322,52,58030,25,2
323,53,32030,20,1
324,54,21030,10,2.5
325,55,76030,20,1
